,aircrafttype,filed_airspeed_kts,filed_altitude,origin,destination,filed_departuretime_week,filed_departuretime_hr,estimatedarrivaltime_hr,airline,dep_delay_min,diff_flt,aircraft_manuf,delay
95,0.0,460,370,30,23,2,14,18,7,69.28333333333333,-16.933333333333334,1,0
96,0.0,470,277,4,2,1,19,21,7,29.98333333333333,-3.1499999999999986,1,0
97,0.0,460,350,30,23,1,14,18,7,11.3,-1.26666666666668,1,0
98,0.0,420,310,4,2,0,19,22,7,72.81666666666666,-4.549999999999997,1,0
99,0.0,460,370,30,23,0,14,18,7,45.91666666666666,-4.816666666666663,1,0
100,0.0,430,310,4,2,2,19,20,7,0.0,-11.016666666666666,1,0
101,0.0,460,370,30,23,2,14,18,7,-8.116666666666667,7.533333333333331,1,0
102,12.0,400,270,4,2,4,20,22,5,85.0,1.5833333333333357,2,0
103,12.0,410,270,4,2,1,20,21,5,7.333333333333332,-3.3333333333333366,2,0
104,12.0,400,270,4,2,0,20,20,5,-12.0,2.0,2,0
105,12.0,410,270,4,2,3,20,21,5,16.0,-25.0,2,0
106,12.0,400,270,4,2,2,20,21,5,3.2,-3.200000000000003,2,0
107,12.0,410,270,4,2,5,20,0,5,159.91666666666666,10.849999999999996,2,0
108,12.0,410,270,4,2,6,20,22,5,55.0,13.183333333333335,2,0
109,12.0,410,270,4,2,4,20,21,5,2.0,0.0,2,0
110,12.0,410,270,4,2,1,20,21,5,24.45,-0.06666666666666997,2,0
111,12.0,400,270,4,2,0,20,21,5,18.483333333333334,-30.48333333333333,2,0
112,12.0,410,270,4,2,3,20,21,5,32.81666666666667,-29.70000000000001,2,0
113,12.0,420,270,4,2,2,20,21,5,47.96666666666667,-13.93333333333333,2,0
114,9.0,362,190,4,10,4,20,21,14,53.0,-37.0,2,0
115,9.0,354,190,4,10,0,20,20,14,-17.0,-3.1333333333333333,2,0
116,9.0,356,190,4,10,3,20,21,14,34.0,-9.0,2,0
117,9.0,349,190,4,10,2,20,21,14,16.116666666666667,8.0,2,0
118,9.0,358,190,4,10,4,20,20,14,-5.0,-1.4333333333333302,2,0
119,9.0,347,190,4,10,0,20,20,14,0.0,-1.0,2,0
120,23.0,363,210,4,10,3,20,21,14,51.53333333333333,7.466666666666669,4,0
121,9.0,367,170,4,10,2,20,21,14,21.73333333333333,5.266666666666667,2,0
123,25.0,468,240,51,25,1,23,0,17,-3.683333333333333,8.68333333333333,6,0
124,25.0,473,250,29,141,1,20,21,17,4.0,24.48333333333333,6,0
125,25.0,453,430,4,25,0,19,1,17,45.33333333333334,-11.683333333333335,6,0
126,25.0,451,200,73,23,0,16,18,17,91.0,4.416666666666664,6,0
127,25.0,255,60,78,161,0,11,11,17,-20.216666666666665,2.216666666666665,6,1
128,2.0,422,220,4,9,0,19,20,3,4.366666666666666,-10.15,0,0
129,2.0,446,410,26,23,0,17,18,3,8.233333333333333,-9.333333333333329,0,0
130,2.0,429,220,4,9,0,19,20,3,-4.0,-2.31666666666667,0,0
131,2.0,450,410,26,23,0,17,18,3,-8.0,-5.0,0,0
132,2.0,450,400,4,69,0,19,22,3,9.0,-12.0,0,0
133,2.0,455,380,4,69,0,19,22,3,16.366666666666667,5.433333333333337,0,0
134,0.0,450,360,4,12,4,19,21,7,-0.85,-19.75,1,0
135,0.0,450,360,4,12,1,19,21,7,4.466666666666667,-18.86666666666666,1,0
136,0.0,460,340,4,12,0,19,21,7,-6.4,-9.599999999999994,1,0
137,0.0,470,340,4,12,3,19,21,7,0.7666666666666667,1.2166666666666686,1,0
138,0.0,450,380,4,12,2,19,21,7,6.3,-21.13333333333334,1,0
139,0.0,450,360,4,12,4,19,21,7,5.883333333333334,-13.783333333333333,1,0
140,0.0,470,340,4,12,1,19,22,7,72.95,-14.766666666666666,1,0
141,0.0,460,360,4,12,0,19,23,7,90.36666666666666,-16.83333333333333,1,0
142,0.0,460,340,4,12,3,19,23,7,108.66666666666669,-16.33333333333333,1,0
143,0.0,460,340,4,12,2,19,21,7,-1.7166666666666666,-10.799999999999995,1,0
144,2.0,450,380,4,51,1,19,21,3,16.95,-3.950000000000003,0,0
145,2.0,453,380,4,51,0,19,21,3,2.0,1.0,0,0
146,2.0,448,400,4,51,1,19,22,3,23.63333333333333,-23.68333333333333,0,0
147,2.0,450,400,4,51,0,19,21,3,0.0,-2.0,0,0
148,2.0,461,340,4,70,0,19,20,3,-4.0,-6.0,0,0
149,2.0,456,380,4,70,0,19,20,3,-0.5833333333333334,4.049999999999997,0,0
150,35.0,357,200,4,120,0,16,20,10,215.0,1.2833333333333314,6,0
151,35.0,351,190,41,23,0,7,8,10,0.3666666666666665,0.8999999999999986,6,0
152,35.0,384,280,58,120,2,14,16,10,73.93333333333334,-4.18333333333333,6,0
153,35.0,381,270,41,131,2,6,7,10,46.0,14.049999999999995,6,0
154,35.0,395,390,19,120,6,14,16,10,2.4,2.3666666666666742,6,0
155,35.0,398,380,41,16,4,9,12,10,46.46666666666667,3.7833333333333314,6,0
156,2.0,453,380,4,115,1,19,21,3,-1.0,2.0,0,0
157,2.0,458,360,4,115,0,19,21,3,-1.85,-2.7333333333333343,0,0
158,2.0,455,380,4,115,1,19,21,3,5.0,-10.61666666666666,0,0
159,2.0,455,380,4,115,0,19,21,3,-1.0,4.083333333333329,0,0
160,4.0,450,380,4,6,4,19,21,7,7.066666666666666,-6.099999999999994,1,0
161,4.0,450,360,4,6,1,19,21,7,4.05,-8.450000000000003,1,0
162,4.0,450,360,4,6,0,19,21,7,-3.15,-1.1666666666666714,1,0
163,4.0,450,360,4,6,3,19,21,7,0.05,-10.083333333333329,1,0
164,4.0,450,360,4,6,2,19,21,7,3.1,-12.36666666666666,1,0
165,4.0,450,380,4,6,5,20,0,7,124.0,-17.61666666666666,1,0
166,4.0,450,380,4,6,6,20,22,7,29.7,-11.816666666666665,1,0
167,4.0,450,360,4,6,4,19,21,7,11.9,-11.666666666666671,1,0
168,4.0,450,360,4,6,1,19,21,7,17.016666666666666,-9.849999999999994,1,0
169,4.0,460,360,4,6,0,19,21,7,3.0166666666666666,-5.86666666666666,1,0
170,4.0,450,380,4,6,3,19,20,7,-2.316666666666667,-12.566666666666665,1,0
171,4.0,450,340,4,6,2,19,21,7,0.31666666666666665,-2.5999999999999943,1,0
172,4.0,460,360,4,6,5,20,21,7,-7.133333333333334,-8.650000000000006,1,0
173,1.0,459,360,4,27,1,19,21,3,7.083333333333332,-5.416666666666656,0,0
174,2.0,450,400,4,27,0,19,21,3,0.0,5.550000000000012,0,0
175,1.0,461,360,4,27,1,19,22,3,41.5,-0.44999999999998863,0,0
176,2.0,455,380,4,27,0,19,21,3,3.0,3.0,0,0
177,2.0,454,380,4,37,0,19,21,3,7.0,-3.2833333333333314,0,0
178,2.0,457,380,4,37,0,19,21,3,8.0,8.0,0,1
179,2.0,458,360,4,5,0,19,20,3,1.8333333333333333,-8.899999999999997,0,0
180,2.0,457,380,4,5,0,19,20,3,0.85,-9.833333333333336,0,0
181,15.0,461,340,6,0,4,19,20,8,-4.0,-4.0,2,0
182,15.0,453,360,6,0,1,19,20,8,-4.0,17.0,2,0
183,15.0,372,160,10,10,0,19,20,8,16.116666666666667,2.8833333333333333,2,0
184,15.0,453,360,6,0,3,19,20,8,-6.7333333333333325,-10.983333333333334,2,0
185,15.0,486,280,6,0,2,19,21,8,32.61666666666667,-5.61666666666666,2,0
186,15.0,456,360,6,0,5,19,21,8,52.63333333333333,-6.4833333333333325,2,0
187,15.0,472,340,6,0,6,19,23,8,134.91666666666666,38.51666666666668,2,0
188,15.0,454,360,6,0,4,19,20,8,18.666666666666668,-1.0333333333333314,2,0
189,15.0,431,280,6,0,1,19,20,8,3.533333333333333,-0.5499999999999972,2,0
190,15.0,394,200,10,10,0,19,20,8,14.0,8.25,2,0
191,15.0,456,360,6,0,3,19,20,8,20.2,-4.049999999999997,2,0
192,15.0,465,340,6,0,2,19,20,8,4.883333333333334,-4.38333333333334,2,0
193,6.0,434,240,18,153,4,15,17,10,4.0,6.0,3,0
194,10.0,407,200,10,1,1,19,20,10,19.0,0.5,3,0
195,10.0,409,200,10,1,0,19,20,10,9.333333333333334,2.0166666666666657,3,0
196,10.0,435,240,10,1,3,19,20,10,12.483333333333333,1.4166666666666643,3,0
197,10.0,410,200,10,1,2,19,20,10,7.8,7.200000000000002,3,0
198,10.0,410,200,10,1,2,10,11,10,28.4,-5.43333333333333,3,0
199,10.0,188,0,10,1,5,19,11,10,908.0,0.0,3,0
200,10.0,410,200,10,1,6,19,22,10,108.56666666666666,7.9833333333333325,3,0
201,10.0,407,200,10,1,4,19,21,10,55.05,-19.05,3,0
202,10.0,433,240,10,1,1,19,20,10,10.0,10.666666666666664,3,0
203,10.0,395,180,10,1,0,19,20,10,5.4,-3.4666666666666686,3,0
204,10.0,413,200,10,1,3,19,20,10,20.533333333333328,-42.16666666666666,3,0
205,0.0,460,320,10,3,1,19,2,5,15.266666666666667,16.850000000000026,1,0
206,0.0,460,320,10,3,0,19,1,5,10.633333333333333,-11.899999999999974,1,0
207,0.0,460,340,10,3,3,19,2,5,50.15,7.399999999999977,1,0
208,5.0,460,320,10,3,2,19,2,5,61.0,-7.633333333333327,1,0
209,5.0,460,320,10,3,5,19,3,5,95.25,-18.933333333333334,1,0
210,5.0,460,320,10,3,6,19,2,5,64.31666666666666,6.75,1,0
211,0.0,470,320,10,3,4,19,1,5,11.7,21.13333333333333,1,0
212,0.0,470,300,10,3,1,19,1,5,22.0,-2.8333333333333144,1,0
213,0.0,470,300,10,3,0,19,1,5,-3.4166666666666665,-5.033333333333361,1,0
214,5.0,470,320,10,3,3,19,2,5,51.73333333333333,12.800000000000011,1,0
215,5.0,470,320,10,3,2,19,1,5,-0.6666666666666666,3.3500000000000227,1,0
216,0.0,470,240,10,3,5,19,1,5,-2.1166666666666667,18.71666666666664,1,0
217,40.0,461,370,10,13,1,19,1,19,14.316666666666665,24.583333333333314,1,0
218,28.0,472,350,10,13,0,19,1,19,22.78333333333333,24.21666666666664,0,0
219,40.0,477,390,10,13,3,19,1,19,12.316666666666665,36.60000000000002,1,0
220,28.0,479,350,10,13,2,19,1,19,14.5,6.71666666666664,0,0
221,28.0,483,350,10,13,5,19,1,19,17.55,9.449999999999989,0,0
222,28.0,483,205,10,13,6,19,1,19,25.816666666666666,16.183333333333334,0,0
223,40.0,468,390,10,13,4,19,2,19,62.0,14.550000000000011,1,0
224,40.0,461,370,10,13,1,19,1,19,21.65,27.350000000000023,1,0
225,28.0,476,350,10,13,0,19,1,19,18.033333333333328,36.13333333333333,0,0
226,40.0,474,370,10,13,3,19,1,19,37.31666666666667,9.683333333333335,1,0
227,28.0,478,350,10,13,2,19,1,19,35.28333333333333,29.63333333333333,0,0
228,28.0,482,350,10,13,5,19,1,19,27.85,33.333333333333314,0,0
229,14.0,460,350,10,92,1,19,0,31,7.433333333333334,-23.833333333333314,0,0
230,14.0,460,360,10,92,0,19,0,31,14.383333333333333,-277.0,0,0
231,14.0,470,340,10,92,3,19,1,31,39.0,-340.0,0,0
232,14.0,430,170,10,92,2,19,0,31,-20.0,-319.0,0,0
233,14.0,430,170,10,92,5,19,0,31,-1.8166666666666669,3.1999999999999886,0,1
234,14.0,460,350,10,92,4,19,0,31,-7.6,-299.0,0,0
235,14.0,460,370,10,92,1,19,0,31,-2.033333333333333,-0.4166666666666856,0,0
236,14.0,460,370,10,92,0,19,0,31,-11.533333333333333,3.6000000000000227,0,0
237,14.0,470,330,10,92,3,19,0,31,6.583333333333332,4.03333333333336,0,0
238,14.0,470,310,10,92,2,19,0,31,15.366666666666667,3.4499999999999886,0,0
239,14.0,470,330,10,92,5,19,0,31,-20.0,0.6000000000000227,0,0
240,14.0,460,370,10,92,6,19,0,31,-3.05,-5.383333333333327,0,0
241,2.0,452,300,4,72,0,22,22,3,-7.9,1.0833333333333357,0,0
242,2.0,461,340,10,23,0,19,20,3,7.0,-25.0,0,0
243,2.0,462,300,4,72,0,22,22,3,5.0,0.8500000000000014,0,0
244,2.0,466,340,10,23,0,19,20,3,6.0,-15.0,0,0
245,1.0,447,380,10,5,4,19,21,0,7.566666666666666,4.433333333333337,0,0
246,1.0,445,360,10,5,1,19,21,0,18.416666666666668,-0.18333333333333712,0,0
247,1.0,453,380,10,5,0,19,21,0,14.283333333333333,-5.25,0,0
248,1.0,453,320,10,5,3,19,21,0,24.316666666666666,0.5166666666666657,0,0
249,1.0,463,340,10,5,2,19,21,0,4.366666666666666,17.449999999999992,0,0
250,1.0,458,360,10,5,5,19,21,0,12.75,-6.7666666666666675,0,0
251,1.0,452,269,10,5,6,19,21,0,11.7,5.4833333333333325,0,0
252,1.0,426,280,10,5,4,19,21,0,3.0,3.0,0,0
253,1.0,444,380,10,5,1,19,22,0,97.78333333333332,0.21666666666666856,0,0
254,1.0,449,380,10,5,0,19,21,0,13.25,-1.0,0,0
255,1.0,448,360,10,5,3,19,22,0,80.58333333333333,-0.4000000000000057,0,0
256,1.0,444,400,10,5,2,19,22,0,94.35,-0.7999999999999972,0,0
257,1.0,416,300,10,5,5,19,22,0,61.8,-4.86666666666666,0,0
258,2.0,460,320,10,3,1,19,1,9,21.0,11.699999999999989,0,0
259,2.0,476,280,10,3,0,19,1,9,30.45,7.25,0,0
260,2.0,468,320,10,3,3,19,1,9,50.18333333333333,-0.2666666666666515,0,0
261,2.0,470,300,10,3,2,19,0,9,10.883333333333333,-53.61666666666667,0,0
262,2.0,469,320,10,3,5,19,6,9,307.05,12.266666666666653,0,0
263,2.0,469,320,10,3,6,19,2,9,93.28333333333332,-1.5333333333333603,0,0
264,2.0,467,320,10,3,4,19,1,9,13.216666666666667,9.083333333333314,0,0
265,2.0,456,300,10,3,1,19,1,9,16.0,-11.633333333333326,0,0
266,2.0,460,300,10,3,0,19,1,9,2.0,5.449999999999988,0,0
267,2.0,464,320,10,3,3,19,1,9,10.883333333333333,9.916666666666686,0,0
268,8.0,473,320,10,3,2,19,1,9,6.7,9.683333333333335,0,0
269,2.0,453,280,10,3,5,19,1,9,5.466666666666668,6.2333333333333485,0,0
270,5.0,459,340,10,6,1,18,21,1,24.53333333333333,4.416666666666657,1,0
271,5.0,465,181,10,6,0,18,21,1,47.0,0.19999999999998866,1,0
272,5.0,465,320,10,6,3,18,21,1,18.45,3.616666666666674,1,0
273,5.0,463,340,10,6,2,18,21,1,31.68333333333333,-10.0,1,0
274,5.0,464,340,10,6,5,18,21,1,30.86666666666667,0.44999999999998863,1,0
275,5.0,455,360,10,6,6,18,21,1,19.05,9.449999999999989,1,0
276,5.0,466,280,10,6,4,18,21,1,1.7,-2.4166666666666567,1,0
277,5.0,469,280,10,6,1,18,21,1,23.0,11.816666666666665,1,0
278,5.0,459,340,10,6,0,18,21,1,7.233333333333332,7.766666666666678,1,0
279,5.0,462,360,10,6,3,18,21,1,36.2,1.26666666666668,1,0
280,5.0,483,260,10,6,2,18,21,1,25.7,-1.4833333333333345,1,0
281,5.0,472,300,10,6,5,18,21,1,55.91666666666666,4.38333333333334,1,0
282,11.0,455,350,10,55,1,19,2,1,38.8,-3.71666666666664,0,0
283,0.0,463,350,19,2,1,12,15,1,6.0,8.633333333333326,1,0
284,11.0,456,350,10,55,0,19,1,1,17.216666666666665,-5.216666666666639,0,0
285,0.0,461,350,19,2,0,15,17,1,9.733333333333333,-0.7333333333333201,1,0
286,11.0,459,350,10,55,3,19,1,1,19.4,4.600000000000024,0,0
287,0.0,464,330,19,2,3,12,15,1,23.0,14.366666666666674,1,0
288,11.0,472,350,10,55,2,19,1,1,7.85,-6.850000000000023,0,0
289,0.0,461,350,19,2,2,12,15,1,-2.0,-5.0,1,0
290,11.0,466,350,10,55,5,19,2,1,71.58333333333333,-2.5833333333333144,0,0
291,0.0,462,350,19,2,5,12,16,1,59.38333333333333,16.933333333333334,1,0
292,11.0,478,330,10,55,6,19,5,1,220.75,-3.75,0,0
293,0.0,462,350,19,2,6,12,15,1,7.7666666666666675,9.26666666666668,1,0
294,25.0,464,220,122,131,1,12,14,10,22.91666666666667,19.833333333333336,6,0
295,25.0,457,210,58,182,1,11,12,10,5.466666666666668,2.5333333333333314,6,0
296,25.0,425,160,10,131,0,18,20,10,70.9,-4.649999999999999,6,0
297,25.0,263,40,109,131,0,10,8,10,-89.18333333333334,-8.75,6,0
298,25.0,419,150,58,2,0,9,10,10,48.06666666666667,1.3666666666666671,6,0
299,12.0,400,200,10,1,4,19,22,5,121.0,-19.633333333333333,2,0
300,12.0,400,220,10,1,1,19,20,5,36.0,-47.73333333333333,2,0
301,12.0,400,200,10,1,0,19,20,5,4.166666666666667,-5.416666666666664,2,0
302,12.0,410,220,10,1,3,19,21,5,82.18333333333334,-21.833333333333336,2,0
303,12.0,400,200,10,1,2,19,21,5,58.0,-22.0,2,0
304,12.0,400,200,10,1,5,19,1,5,316.0,7.0,2,0
305,12.0,400,220,10,1,6,19,0,5,254.0,-16.633333333333333,2,0
306,12.0,400,200,10,1,4,19,22,5,81.0,22.516666666666666,2,0
307,12.0,400,220,10,1,1,19,20,5,12.766666666666667,-2.3833333333333333,2,0
308,12.0,390,200,10,1,0,19,20,5,-7.0,-3.5833333333333366,2,0
309,12.0,410,220,10,1,3,19,22,5,122.43333333333334,-25.43333333333333,2,0
310,12.0,400,220,10,1,2,19,21,5,51.0,-13.0,2,0
311,27.0,480,350,10,55,1,19,2,33,48.4,14.649999999999974,0,0
312,20.0,472,370,10,55,0,19,1,33,11.833333333333336,-1.8333333333333144,0,0
313,27.0,493,350,10,55,3,19,2,33,45.8,3.3166666666666638,0,0
314,20.0,485,370,10,55,2,19,1,33,-8.916666666666666,-17.083333333333314,0,0
315,27.0,488,350,10,55,5,19,1,33,20.866666666666667,-18.866666666666674,0,0
316,20.0,492,350,10,55,6,19,2,33,64.63333333333334,9.366666666666674,0,0
317,27.0,491,350,10,55,4,19,1,33,55.71666666666667,-3.71666666666664,0,0
318,27.0,483,350,10,55,1,19,1,33,59.51666666666666,-13.516666666666653,0,0
319,20.0,473,370,10,55,0,19,1,33,12.5,14.916666666666687,0,0
320,27.0,489,350,10,55,3,19,1,33,20.683333333333334,6.366666666666673,0,1
321,20.0,482,370,10,55,2,19,1,33,29.78333333333333,10.28333333333336,0,0
322,27.0,487,350,10,55,5,19,1,33,12.016666666666667,18.066666666666666,0,0
323,0.0,460,340,10,16,1,19,22,5,31.216666666666665,-5.416666666666656,1,0
324,0.0,460,340,10,16,0,19,22,5,12.85,-8.050000000000011,1,0
325,0.0,470,320,10,16,3,19,23,5,105.23333333333332,-14.550000000000011,1,0
326,0.0,460,360,10,16,2,19,22,5,19.0,-34.98333333333332,1,0
327,0.0,460,330,10,16,5,19,23,5,65.73333333333333,-15.0,1,0
328,0.0,450,360,10,16,6,19,22,5,7.933333333333334,-8.316666666666663,1,0
329,0.0,460,340,10,16,4,19,22,5,0.6833333333333333,-10.166666666666657,1,0
330,0.0,460,340,10,16,1,19,22,5,31.0,-11.616666666666674,1,0
331,0.0,460,340,10,16,0,19,22,5,43.81666666666667,-14.400000000000004,1,0
332,0.0,460,340,10,16,3,19,22,5,14.816666666666665,-4.183333333333337,1,0
333,0.0,460,360,10,16,2,19,22,5,-0.8666666666666667,15.216666666666667,1,0
334,0.0,460,340,10,16,5,19,21,5,-12.0,-1.2833333333333314,1,0
335,0.0,453,200,36,5,4,20,20,0,15.616666666666667,-6.183333333333334,1,0
336,0.0,391,130,7,9,4,18,19,0,16.216666666666665,-18.566666666666666,1,0
337,0.0,361,160,36,5,1,20,20,0,7.0,1.6333333333333329,1,0
338,0.0,417,130,7,9,1,18,19,0,7.0,-6.9499999999999975,1,0
339,0.0,351,130,7,9,0,18,20,0,88.0,-1.9499999999999995,1,0
340,0.0,372,220,36,5,3,20,20,0,15.266666666666667,14.333333333333332,1,0
341,0.0,349,130,7,9,3,18,19,0,10.3,8.583333333333332,1,0
342,0.0,366,240,36,5,2,20,23,0,151.0,2.68333333333333,1,0
343,0.0,342,130,7,9,2,18,20,0,100.0,5.049999999999997,1,0
344,0.0,388,180,36,5,5,20,21,0,25.0,11.6,1,0
345,0.0,388,130,7,9,5,18,19,0,11.0,-14.366666666666667,1,0
346,12.0,450,350,7,1,1,19,21,5,5.0,-2.5999999999999943,2,0
347,12.0,440,350,7,1,0,19,21,5,5.0,-6.0,2,1
348,12.0,460,350,7,1,3,19,21,5,19.0,0.9333333333333372,2,0
349,12.0,460,350,7,1,2,19,23,5,121.51666666666668,2.4833333333333343,2,0
350,12.0,450,370,7,1,5,19,0,5,181.0,23.266666666666666,2,0
351,12.0,450,350,7,1,6,19,22,5,49.6,18.400000000000006,2,0
352,12.0,460,370,7,1,4,19,23,5,79.0,43.0,2,0
353,12.0,460,350,7,1,1,19,21,5,-1.0,-10.099999999999994,2,0
354,12.0,450,350,7,1,0,19,21,5,-5.583333333333332,-5.9833333333333325,2,0
355,12.0,450,350,7,1,3,19,21,5,3.083333333333333,-2.5333333333333314,2,0
356,12.0,460,350,7,1,2,19,22,5,102.0,4.916666666666671,2,0
357,3.0,422,270,7,31,4,19,22,12,75.68333333333334,-9.31666666666667,2,0
358,3.0,413,280,31,5,4,17,19,12,49.0,1.3666666666666671,2,0
359,3.0,423,270,7,31,1,19,20,12,-0.9166666666666666,4.366666666666667,2,0
360,3.0,415,280,31,5,1,17,18,12,3.2,6.333333333333336,2,0
361,3.0,414,270,7,31,0,19,20,12,-4.066666666666666,-0.8333333333333357,2,0
362,3.0,417,280,31,5,0,17,18,12,9.85,5.9833333333333325,2,0
363,3.0,419,270,7,31,3,19,20,12,9.633333333333333,-0.93333333333333,2,0
364,3.0,415,280,31,5,3,17,18,12,13.266666666666667,4.116666666666667,2,0
365,3.0,421,270,7,31,2,19,23,12,122.16666666666669,-65.16666666666666,2,0
366,3.0,428,280,31,5,2,17,19,12,42.0,-2.299999999999997,2,0
367,6.0,372,230,7,151,0,14,20,11,323.0,0.01666666666666572,3,0
368,6.0,375,230,7,151,0,14,15,11,0.0,5.616666666666667,3,0
369,6.0,402,280,7,94,4,18,20,11,22.0,-20.0,3,0
370,6.0,401,280,7,94,1,18,20,11,11.883333333333333,-16.33333333333333,3,1
371,6.0,405,280,7,94,0,18,21,11,63.0,-20.25,3,0
372,6.0,407,280,7,94,3,18,20,11,14.0,-16.0,3,0
373,6.0,409,280,7,94,2,18,20,11,37.0,-9.0,3,0
374,6.0,421,300,7,94,5,18,21,11,47.0,-11.766666666666666,3,0
375,6.0,403,280,7,94,6,18,20,11,6.0,-15.0,3,0
376,10.0,443,380,7,94,4,18,20,11,11.75,-9.75,3,0
377,6.0,418,320,7,94,1,18,20,11,2.85,0.21666666666666856,3,0
378,6.0,398,280,7,94,0,18,23,11,191.0,-5.5,3,0
379,6.0,418,320,7,94,3,18,21,11,80.5,-20.5,3,0
380,6.0,408,300,7,94,2,18,20,11,16.0,2.566666666666663,3,0
381,5.0,447,350,7,2,4,18,20,0,26.066666666666666,-0.06666666666666288,1,0
382,4.0,426,282,7,2,1,18,20,0,30.0,0.1666666666666714,1,0
383,5.0,448,370,7,2,0,18,21,0,53.0,-15.766666666666666,1,0
384,5.0,451,350,7,2,3,18,20,0,21.766666666666666,4.183333333333337,1,0
385,5.0,464,330,7,2,2,18,21,0,63.13333333333333,-19.450000000000006,1,0
386,5.0,457,310,7,2,5,18,21,0,76.95,28.066666666666666,1,0
387,5.0,455,350,7,2,6,18,21,0,60.73333333333333,3.4000000000000057,1,0
388,5.0,431,290,7,2,4,18,20,0,6.283333333333332,-9.183333333333335,1,0
389,4.0,450,370,7,2,1,18,20,0,29.966666666666665,7.033333333333331,1,0
390,5.0,448,370,7,2,0,18,20,0,13.816666666666665,0.21666666666666856,1,0
391,5.0,454,330,7,2,3,18,21,0,47.2,10.799999999999995,1,0
392,5.0,467,350,7,2,2,18,20,0,21.4,-5.400000000000006,1,0
393,5.0,469,310,7,2,5,18,20,0,17.733333333333334,13.166666666666671,1,0
394,7.0,450,360,7,0,4,17,18,4,9.133333333333333,7.916666666666671,3,0
395,7.0,448,360,7,0,1,17,18,4,4.0,-5.0,3,0
396,7.0,448,360,7,0,0,19,21,4,0.0,-4.88333333333334,3,0
397,7.0,448,360,7,0,3,17,18,4,4.0,-16.71666666666667,3,0
398,7.0,451,360,7,0,2,17,18,4,13.516666666666667,3.0166666666666657,3,0
399,7.0,450,360,7,0,5,17,19,4,27.0,-3.5333333333333314,3,0
400,7.0,451,360,7,0,6,17,19,4,13.5,48.76666666666668,3,0
401,7.0,449,360,7,0,4,17,18,4,12.0,4.833333333333329,3,0
402,7.0,450,360,7,0,1,17,18,4,17.0,-10.0,3,0
403,7.0,451,360,7,0,0,19,20,4,-5.0,-15.0,3,0
404,7.0,451,349,7,0,3,17,20,4,111.0,-1.0,3,0
405,7.0,452,360,7,0,2,17,19,4,29.0,-9.0,3,0
406,5.0,454,350,29,5,4,1,5,0,-3.0,8.0,1,0
407,5.0,457,300,7,25,1,19,0,0,5.0,1.0,1,0
408,5.0,452,330,29,5,1,1,6,0,0.0,6.0,1,0
409,5.0,462,300,7,25,0,19,0,0,7.0,18.13333333333333,1,0
410,5.0,455,278,29,5,0,1,6,0,-2.9,12.966666666666644,1,0
411,5.0,462,340,7,25,3,19,0,0,9.0,0.9499999999999886,1,0
412,5.0,461,330,29,5,3,1,6,0,5.316666666666666,1.3999999999999773,1,0
413,5.0,467,320,7,25,2,19,0,0,21.93333333333333,-7.449999999999987,1,0
414,5.0,456,330,29,5,2,1,6,0,24.28333333333333,0.3166666666666629,1,0
415,5.0,455,310,7,10,4,19,21,0,6.65,36.35,1,0
416,5.0,456,350,7,10,1,19,20,0,4.0,0.0,1,0
417,5.0,451,370,7,10,0,19,20,0,-4.133333333333334,-5.86666666666666,1,0
418,5.0,460,350,7,10,3,19,21,0,69.68333333333334,-0.18333333333333712,1,0
419,5.0,449,330,7,10,2,19,22,0,130.63333333333333,-8.63333333333334,1,0
420,5.0,452,350,7,10,5,19,22,0,75.0,-17.46666666666667,1,0
421,5.0,454,330,7,10,6,19,23,0,141.08333333333334,4.916666666666671,1,0
422,5.0,461,350,7,10,4,19,21,0,4.2,13.200000000000005,1,0
423,5.0,461,350,7,10,1,19,21,0,60.6,-4.11666666666666,1,0
424,5.0,443,390,7,10,0,19,20,0,5.0,-12.049999999999995,1,0
425,5.0,460,330,7,10,3,19,20,0,7.1,3.9000000000000057,1,0
426,5.0,479,310,7,10,2,19,21,0,58.83333333333334,7.88333333333334,1,0
427,5.0,476,310,7,10,5,19,21,0,8.116666666666667,2.9833333333333343,1,0
428,19.0,420,360,7,54,4,18,20,6,16.35,-5.7333333333333325,2,0
429,19.0,433,300,7,54,1,18,20,6,-2.5166666666666666,-9.483333333333334,2,0
430,19.0,431,360,7,54,0,18,21,6,40.7,-4.700000000000003,2,0
431,19.0,424,360,7,54,3,18,20,6,21.35,-5.88333333333334,2,0
432,19.0,424,360,7,54,2,18,21,6,58.0,-25.0,2,0
433,19.0,432,360,7,54,5,18,21,6,90.0,-7.433333333333337,2,0
434,19.0,433,360,7,54,6,18,20,6,13.433333333333335,3.3166666666666638,2,0
435,19.0,426,360,7,54,4,18,21,6,74.91666666666667,-14.916666666666671,2,0
436,19.0,424,360,7,54,1,18,21,6,73.0,-14.433333333333335,2,0
437,19.0,435,300,7,54,0,18,20,6,17.366666666666667,-1.1666666666666714,2,0
438,19.0,425,360,7,54,3,18,21,6,74.01666666666667,-4.533333333333331,2,0
439,19.0,422,360,7,54,2,18,20,6,16.866666666666667,-29.71666666666667,2,0
440,19.0,433,360,7,54,6,18,21,6,71.4,-10.400000000000006,2,0
441,22.0,468,347,7,50,1,18,2,21,13.533333333333333,11.466666666666644,1,0
442,22.0,469,308,7,50,0,18,2,21,21.166666666666668,12.833333333333313,1,0
