,airport,cloud_altitude,cloud_friendly,cloud_type,conditions,pressure,raw_data,temp_air,temp_dewpoint,temp_relhum,time,visibility,wind_direction,wind_friendly,wind_speed,wind_speed_gust
129,KATL,99999,Clear skies,CLR,,30.1,KATL 050352Z 31003KT 10SM CLR 24/19 A3010 RMK AO2 SLP182 T02440189,24,19,73,1538711520,10.0,310,Calm winds,3,0
130,KATL,99999,Clear skies,CLR,,30.1,KATL 050252Z 31004KT 10SM CLR 25/19 A3010 RMK AO2 SLP182 T02500189 53009,25,19,71,1538707920,10.0,310,Light winds,4,0
131,KATL,99999,Clear skies,CLR,,30.09,KATL 050152Z VRB05KT 10SM CLR 26/19 A3009 RMK AO2 SLP178 T02610189,26,19,67,1538704320,10.0,0,Light winds,5,0
132,KATL,6000,Scattered clouds,FEW,,30.09,KATL 060052Z 30003KT 10SM FEW060 FEW250 27/19 A3009 RMK AO2 SLP178 T02720189,27,19,63,1538787120,10.0,300,Calm winds,3,0
133,KATL,6000,Scattered clouds,FEW,,30.07,KATL 052352Z 29005KT 10SM FEW060 FEW250 29/18 A3007 RMK AO2 SLP173 T02890183 10333 20283 53007,29,18,55,1538783520,10.0,290,Light winds,5,0
134,KATL,6000,Scattered clouds,FEW,,30.06,KATL 052252Z 29006KT 10SM FEW060 FEW250 31/17 A3006 RMK AO2 SLP168 T03110172,31,17,46,1538779920,10.0,290,Light winds,6,0
135,KATL,5500,Scattered clouds,SCT,,30.05,KATL 052152Z 31005KT 10SM SCT055 SCT250 32/17 A3005 RMK AO2 SLP166 MDT CU OHD-NE T03220172,32,17,44,1538776320,10.0,310,Light winds,5,0
136,KATL,5500,Scattered clouds,SCT,,30.05,KATL 052052Z 34005KT 10SM SCT055 SCT070 33/18 A3005 RMK AO2 SLP164 T03330178 56017,33,18,43,1538772720,10.0,340,Light winds,5,0
137,KATL,5500,Scattered clouds,SCT,,30.06,KATL 051952Z 33003KT 10SM SCT055 SCT070 32/17 A3006 RMK AO2 SLP167 MDT CU ALQDS T03170167,32,17,43,1538769120,10.0,330,Calm winds,3,0
138,KATL,5500,Scattered clouds,SCT,HZ,30.08,KATL 051852Z 32005KT 6SM HZ SCT055 SCT070 31/18 A3008 RMK AO2 SLP174 MDT CU ALQDS T03060178,31,18,49,1538765520,6.0,320,Light winds,5,0
139,KATL,5000,Scattered clouds,SCT,,30.1,KATL 051752Z 33006KT 10SM SCT050 31/18 A3010 RMK AO2 SLP183 T03110178 10317 20217 58015,31,18,48,1538761920,10.0,330,Light winds,6,0
140,KATL,4200,Scattered clouds,FEW,,30.13,KATL 051652Z 29006KT 10SM FEW042 31/19 A3013 RMK AO2 SLP189 T03110189,31,19,51,1538758320,10.0,290,Light winds,6,0
141,KATL,4500,Scattered clouds,FEW,,30.14,KATL 051552Z 27004KT 10SM FEW045 30/19 A3014 RMK AO2 SLP196 T03000194,30,19,56,1538754720,10.0,270,Light winds,4,0
142,KATL,99999,Clear skies,CLR,,30.15,KATL 051452Z 30005KT 10SM CLR 29/19 A3015 RMK AO2 SLP198 T02890194 50005,29,19,59,1538751120,10.0,300,Light winds,5,0
143,KATL,99999,Clear skies,CLR,,30.15,KATL 051352Z 32006KT 10SM CLR 27/19 A3015 RMK AO2 SLP199 T02670194,27,19,66,1538747520,10.0,320,Light winds,6,0
144,KATL,6000,Scattered clouds,FEW,,30.15,KATL 061252Z 09005KT 10SM FEW060 FEW250 24/20 A3015 RMK AO2 SLP199 T02390200,24,20,80,1538830320,10.0,90,Light winds,5,0
145,KATL,6000,Scattered clouds,FEW,,30.13,KATL 061152Z 00000KT 10SM FEW060 FEW250 22/19 A3013 RMK AO2 SLP192 T02220194 10244 20217 53015,22,19,85,1538826720,10.0,0,Calm winds,0,0
146,KATL,99999,Clear skies,CLR,,30.11,KATL 061052Z 00000KT 10SM CLR 22/19 A3011 RMK AO2 SLP184 T02170194,22,19,88,1538823120,10.0,0,Calm winds,0,0
147,KATL,99999,Clear skies,CLR,,30.09,KATL 060952Z 00000KT 10SM CLR 23/19 A3009 RMK AO2 SLP177 T02280194,23,19,82,1538819520,10.0,0,Calm winds,0,0
148,KATL,99999,Clear skies,CLR,,30.08,KATL 060852Z 00000KT 9SM CLR 23/19 A3008 RMK AO2 SLP174 T02280194 55001,23,19,82,1538815920,9.0,0,Calm winds,0,0
149,KATL,99999,Clear skies,CLR,,30.08,KATL 060752Z 32004KT 10SM CLR 23/19 A3008 RMK AO2 SLP173 T02330194,23,19,80,1538812320,10.0,320,Light winds,4,0
150,KATL,99999,Clear skies,CLR,,30.08,KATL 060652Z 00000KT 10SM CLR 24/19 A3008 RMK AO2 SLP172 T02440194,24,19,75,1538808720,10.0,0,Calm winds,0,0
151,KATL,99999,Clear skies,CLR,,30.08,KATL 060552Z 00000KT 10SM CLR 24/19 A3008 RMK AO2 SLP175 T02440194 10289 20244 58008,24,19,75,1538805120,10.0,0,Calm winds,0,0
152,KATL,99999,Clear skies,CLR,,30.09,KATL 060452Z 00000KT 10SM CLR 25/19 A3009 RMK AO2 SLP178 T02500194 403330211,25,19,73,1538801520,10.0,0,Calm winds,0,0
153,KATL,6000,Scattered clouds,FEW,,30.1,KATL 060352Z 30003KT 9SM FEW060 26/19 A3010 RMK AO2 SLP182 T02560194,26,19,71,1538797920,9.0,300,Calm winds,3,0
154,KATL,6000,Scattered clouds,FEW,,30.11,KATL 060252Z 35003KT 10SM FEW060 27/19 A3011 RMK AO2 SLP184 T02720189 51013,27,19,63,1538794320,10.0,350,Calm winds,3,0
155,KATL,6000,Scattered clouds,FEW,,30.1,KATL 060152Z 30004KT 10SM FEW060 27/19 A3010 RMK AO2 SLP183 T02720189,27,19,63,1538790720,10.0,300,Light winds,4,0
156,KATL,99999,Clear skies,CLR,,30.12,KATL 070052Z 00000KT 10SM CLR 27/19 A3012 RMK AO2 SLP189 T02720189 $,27,19,63,1538873520,10.0,0,Calm winds,0,0
157,KATL,5500,Scattered clouds,FEW,,30.11,KATL 062352Z 00000KT 10SM FEW055 FEW110 28/18 A3011 RMK AO2 SLP185 TCU DSNT NW T02830183 10328 20283 53003 $,28,18,57,1538869920,10.0,0,Calm winds,0,0
158,KATL,6000,Scattered clouds,FEW,,30.1,KATL 062252Z 16005KT 10SM FEW060 FEW110 29/18 A3010 RMK AO2 SLP181 MDT CU SW-W T02940178 $,29,18,52,1538866320,10.0,160,Light winds,5,0
159,KATL,11000,Scattered clouds,SCT,,30.1,KATL 062152Z 13007KT 10SM FEW065 SCT110 30/18 A3010 RMK AO2 SLP180 MDT CU SW-NW T03000178,30,18,51,1538862720,10.0,130,Light winds,7,0
160,KATL,6000,Scattered clouds,SCT,,30.1,KATL 062052Z VRB06KT 10SM SCT060 SCT120 32/17 A3010 RMK AO2 SLP179 MDT CU SE-SW TCU DSNT NW T03220172 56012,32,17,44,1538859120,10.0,0,Light winds,6,0
161,KATL,5500,Scattered clouds,SCT,,30.1,KATL 061952Z 17004KT 10SM SCT055 SCT090 31/17 A3010 RMK AO2 SLP182 MDT CU ALQDS T03110167,31,17,45,1538855520,10.0,170,Light winds,4,0
162,KATL,5500,Scattered clouds,SCT,,30.11,KATL 061852Z 17004KT 10SM SCT055 SCT075 31/18 A3011 RMK AO2 SLP185 MDT CU ALQDS T03110178,31,18,48,1538851920,10.0,170,Light winds,4,0
163,KATL,9000,Scattered clouds,BKN,,30.13,KATL 061752Z VRB03KT 10SM SCT055 BKN090 33/18 A3013 RMK AO2 SLP192 MDT CU ALQDS T03280178 10339 20222 58010,33,18,44,1538848320,10.0,0,Calm winds,3,0
164,KATL,5000,Scattered clouds,SCT,,30.15,KATL 061652Z VRB04KT 10SM SCT050 SCT075 32/19 A3015 RMK AO2 SLP198 MDT CU N & S T03220189,32,19,48,1538844720,10.0,0,Light winds,4,0
165,KATL,6500,Scattered clouds,FEW,,30.16,KATL 061552Z VRB03KT 10SM FEW065 FEW120 31/19 A3016 RMK AO2 SLP202 T03110194,31,19,52,1538841120,10.0,0,Calm winds,3,0
166,KATL,6000,Scattered clouds,FEW,,30.16,KATL 061452Z VRB04KT 10SM FEW060 29/19 A3016 RMK AO2 SLP202 T02890194 51012,29,19,59,1538837520,10.0,0,Light winds,4,0
167,KATL,6500,Scattered clouds,FEW,,30.16,KATL 061352Z 11004KT 10SM FEW065 FEW080 26/20 A3016 RMK AO2 SLP201 T02610200,26,20,71,1538833920,10.0,110,Light winds,4,0
168,KBWI,6000,Overcast skies,OVC,,30.36,KBWI 301254Z 36005KT 10SM OVC060 17/12 A3036 RMK AO2 SLP281 T01670117,17,12,74,1538312040,10.0,360,Light winds,5,0
169,KBWI,5500,Scattered clouds,BKN,,30.35,KBWI 301154Z VRB03KT 10SM BKN055 16/12 A3035 RMK AO2 SLP276 T01560122 10156 20122 51018,16,12,82,1538308440,10.0,0,Calm winds,3,0
170,KBWI,5500,Scattered clouds,BKN,,30.34,KBWI 301054Z 00000KT 10SM BKN055 13/13 A3034 RMK AO2 SLP272 T01330128,13,13,97,1538304840,10.0,0,Calm winds,0,0
171,KBWI,5000,Scattered clouds,BKN,,30.32,KBWI 300954Z VRB03KT 10SM BKN050 14/13 A3032 RMK AO2 SLP266 T01440133,14,13,94,1538301240,10.0,0,Calm winds,3,0
172,KBWI,5000,Scattered clouds,FEW,,30.3,KBWI 300854Z 00000KT 10SM FEW050 13/12 A3030 RMK AO2 SLP258 T01280122 53005,13,12,96,1538297640,10.0,0,Calm winds,0,0
173,KBWI,4800,Scattered clouds,FEW,,30.28,KBWI 300754Z 00000KT 10SM FEW048 FEW250 13/13 A3028 RMK AO2 SLP253 T01280128,13,13,100,1538294040,10.0,0,Calm winds,0,0
174,KBWI,4800,Scattered clouds,FEW,,30.28,KBWI 300654Z 00000KT 10SM FEW048 FEW250 14/13 A3028 RMK AO2 SLP253 T01390133,14,13,96,1538290440,10.0,0,Calm winds,0,0
175,KBWI,25000,Scattered clouds,FEW,,30.28,KBWI 300554Z 00000KT 10SM FEW250 14/14 A3028 RMK AO2 SLP253 T01440139 10200 20139 51006,14,14,97,1538286840,10.0,0,Calm winds,0,0
176,KBWI,4700,Scattered clouds,FEW,,30.28,KBWI 300454Z 00000KT 10SM FEW047 FEW250 16/14 A3028 RMK AO2 SLP251 T01560139 402610139,16,14,90,1538283240,10.0,0,Calm winds,0,0
177,KBWI,99999,Clear skies,CLR,,30.27,KBWI 300354Z 00000KT 10SM CLR 16/14 A3027 RMK AO2 SLP250 T01610144,16,14,90,1538279640,10.0,0,Calm winds,0,0
178,KBWI,99999,Clear skies,CLR,,30.26,KBWI 300254Z 35004KT 10SM CLR 18/14 A3026 RMK AO2 SLP247 T01780139 51008,18,14,79,1538276040,10.0,350,Light winds,4,0
179,KBWI,99999,Clear skies,CLR,,30.26,KBWI 300154Z VRB03KT 10SM CLR 19/15 A3026 RMK AO2 SLP245 T01940150,19,15,77,1538272440,10.0,0,Calm winds,3,0
180,KBWI,4000,Scattered clouds,SCT,,30.28,KBWI 010054Z 18004KT 10SM SCT040 SCT120 19/16 A3028 RMK AO2 SLP252 T01890156,19,16,83,1538355240,10.0,180,Light winds,4,0
181,KBWI,25000,Scattered clouds,SCT,,30.28,KBWI 302354Z 17003KT 10SM FEW040 FEW120 SCT250 19/15 A3028 RMK AO2 SLP252 T01940150 10244 20194 58002,19,15,77,1538351640,10.0,170,Calm winds,3,0
182,KBWI,12000,Scattered clouds,SCT,,30.28,KBWI 302254Z 16003KT 10SM FEW055 SCT120 SCT250 21/14 A3028 RMK AO2 SLP252 T02060144,21,14,70,1538348040,10.0,160,Calm winds,3,0
183,KBWI,25000,Scattered clouds,SCT,,30.28,KBWI 302154Z 16004KT 10SM FEW055 SCT250 23/14 A3028 RMK AO2 SLP254 T02280144,23,14,62,1538344440,10.0,160,Light winds,4,0
184,KBWI,25000,Scattered clouds,SCT,,30.28,KBWI 302054Z 00000KT 10SM FEW055 SCT250 24/14 A3028 RMK AO2 SLP254 T02390139 56013,24,14,56,1538340840,10.0,0,Calm winds,0,0
185,KBWI,25000,Scattered clouds,SCT,,30.29,KBWI 301954Z VRB03KT 10SM FEW055 SCT250 24/13 A3029 RMK AO2 SLP257 T02390133,24,13,54,1538337240,10.0,0,Calm winds,3,0
186,KBWI,25000,Scattered clouds,SCT,,30.3,KBWI 301854Z 26007KT 10SM FEW055 SCT250 24/13 A3030 RMK AO2 SLP261 T02440133,24,13,53,1538333640,10.0,260,Light winds,7,0
187,KBWI,25000,Scattered clouds,SCT,,30.32,KBWI 301754Z VRB03KT 10SM FEW055 SCT250 23/12 A3032 RMK AO2 SLP266 T02330122 10239 20156 58012,23,12,52,1538330040,10.0,0,Calm winds,3,0
188,KBWI,6000,Scattered clouds,FEW,,30.34,KBWI 301654Z 00000KT 10SM FEW060 FEW250 23/11 A3034 RMK AO2 SLP273 T02330111,23,11,49,1538326440,10.0,0,Calm winds,0,0
189,KBWI,5500,Scattered clouds,FEW,,30.35,KBWI 301554Z VRB03KT 10SM FEW055 FEW250 22/11 A3035 RMK AO2 SLP278 T02220106,22,11,51,1538322840,10.0,0,Calm winds,3,0
190,KBWI,5500,Scattered clouds,FEW,,30.35,KBWI 301454Z 16004KT 10SM FEW055 19/11 A3035 RMK AO2 SLP278 T01940111 51002,19,11,61,1538319240,10.0,160,Light winds,4,0
191,KBWI,6000,Scattered clouds,BKN,,30.35,KBWI 301354Z 00000KT 10SM BKN060 18/11 A3035 RMK AO2 SLP278 T01830111,18,11,65,1538315640,10.0,0,Calm winds,0,0
192,KBWI,25000,Scattered clouds,SCT,,30.31,KBWI 011254Z 20003KT 10SM FEW100 FEW160 SCT250 19/17 A3031 RMK AO2 SLP264 T01890172,19,17,91,1538398440,10.0,200,Calm winds,3,0
193,KBWI,25000,Scattered clouds,BKN,,30.3,KBWI 011154Z 00000KT 7SM FEW100 FEW160 BKN250 17/17 A3030 RMK AO2 SLP261 T01720167 10172 20156 51012,17,17,97,1538394840,7.0,0,Calm winds,0,0
194,KBWI,25000,Scattered clouds,SCT,,30.29,KBWI 011054Z 00000KT 10SM FEW100 SCT250 16/16 A3029 RMK AO2 SLP257 T01610156,16,16,97,1538391240,10.0,0,Calm winds,0,0
195,KBWI,25000,Scattered clouds,FEW,,30.28,KBWI 010954Z 00000KT 9SM FEW250 16/16 A3028 RMK AO2 SLP254 T01610156,16,16,97,1538387640,9.0,0,Calm winds,0,0
196,KBWI,25000,Scattered clouds,SCT,,30.27,KBWI 010854Z 00000KT 10SM SCT250 16/16 A3027 RMK AO2 SLP250 T01610156 56007,16,16,97,1538384040,10.0,0,Calm winds,0,0
197,KBWI,25000,Scattered clouds,SCT,,30.27,KBWI 010754Z 00000KT 10SM SCT250 17/16 A3027 RMK AO2 SLP249 T01670156,17,16,94,1538380440,10.0,0,Calm winds,0,0
198,KBWI,25000,Scattered clouds,SCT,,30.27,KBWI 010654Z 00000KT 10SM SCT250 16/16 A3027 RMK AO2 SLP249 T01610156,16,16,97,1538376840,10.0,0,Calm winds,0,0
199,KBWI,25000,Scattered clouds,SCT,,30.29,KBWI 010554Z 00000KT 10SM SCT250 17/16 A3029 RMK AO2 SLP256 T01670156 10194 20156 58001,17,16,94,1538373240,10.0,0,Calm winds,0,0
200,KBWI,25000,Scattered clouds,SCT,,30.29,KBWI 010454Z 00000KT 10SM FEW041 SCT250 17/16 A3029 RMK AO2 SLP257 T01670156 402440122,17,16,94,1538369640,10.0,0,Calm winds,0,0
201,KBWI,4100,Scattered clouds,SCT,,30.3,KBWI 010354Z 00000KT 10SM SCT041 17/16 A3030 RMK AO2 SLP258 T01670156,17,16,94,1538366040,10.0,0,Calm winds,0,0
202,KBWI,4000,Scattered clouds,SCT,,30.29,KBWI 010254Z 30003KT 10SM SCT040 16/16 A3029 RMK AO2 SLP257 T01610156 53005,16,16,97,1538362440,10.0,300,Calm winds,3,0
203,KBWI,4000,Scattered clouds,SCT,,30.28,KBWI 010154Z 00000KT 10SM SCT040 17/16 A3028 RMK AO2 SLP254 T01720156,17,16,91,1538358840,10.0,0,Calm winds,0,0
204,KBWI,25000,Scattered clouds,SCT,,30.23,KBWI 020054Z 17004KT 10SM SCT250 22/20 A3023 RMK AO2 SLP236 T02170200,22,20,91,1538441640,10.0,170,Light winds,4,0
205,KBWI,25000,Scattered clouds,SCT,,30.22,KBWI 012354Z 16005KT 10SM FEW034 SCT250 23/20 A3022 RMK AO2 SLP234 T02280200 10283 20228 53004,23,20,85,1538438040,10.0,160,Light winds,5,0
206,KBWI,25000,Scattered clouds,BKN,,30.22,KBWI 012254Z 15004KT 10SM FEW036 BKN250 24/20 A3022 RMK AO2 SLP232 T02390200,24,20,80,1538434440,10.0,150,Light winds,4,0
207,KBWI,25000,Scattered clouds,BKN,,30.21,KBWI 012154Z 15007KT 10SM FEW038 BKN250 26/21 A3021 RMK AO2 SLP229 T02560206,26,21,76,1538430840,10.0,150,Light winds,7,0
208,KBWI,25000,Scattered clouds,BKN,,30.21,KBWI 012054Z 21006KT 10SM SCT038 BKN250 28/19 A3021 RMK AO2 SLP230 T02780194 56014,28,19,63,1538427240,10.0,210,Light winds,6,0
209,KBWI,25000,Scattered clouds,BKN,,30.23,KBWI 011954Z 20007KT 10SM SCT039 BKN250 28/19 A3023 RMK AO2 SLP234 T02780189,28,19,61,1538423640,10.0,200,Light winds,7,0
210,KBWI,25000,Scattered clouds,BKN,,30.24,KBWI 011854Z 23004KT 10SM SCT034 SCT160 BKN250 28/19 A3024 RMK AO2 SLP237 T02780189,28,19,61,1538420040,10.0,230,Light winds,4,0
211,KBWI,25000,Scattered clouds,SCT,,30.26,KBWI 011754Z 23003KT 10SM FEW046 SCT250 27/19 A3026 RMK AO2 SLP244 T02720189 10278 20172 58019,27,19,63,1538416440,10.0,230,Calm winds,3,0
212,KBWI,25000,Scattered clouds,SCT,,30.28,KBWI 011654Z VRB05KT 10SM FEW042 FEW160 SCT250 27/19 A3028 RMK AO2 SLP252 T02670189,27,19,65,1538412840,10.0,0,Light winds,5,0
213,KBWI,25000,Scattered clouds,SCT,,30.3,KBWI 011554Z VRB05KT 10SM FEW160 SCT250 25/18 A3030 RMK AO2 SLP258 T02500183,25,18,68,1538409240,10.0,0,Light winds,5,0
214,KBWI,25000,Scattered clouds,BKN,,30.31,KBWI 011454Z 20006KT 10SM FEW100 FEW160 BKN250 24/18 A3031 RMK AO2 SLP263 T02440183 50003,24,18,71,1538405640,10.0,200,Light winds,6,0
215,KBWI,25000,Scattered clouds,SCT,,30.32,KBWI 011354Z 22008KT 10SM FEW100 FEW160 SCT250 21/17 A3032 RMK AO2 SLP266 T02110172,21,17,80,1538402040,10.0,220,Light winds,8,0
216,KBWI,14000,Scattered clouds,SCT,,30.19,KBWI 021254Z 21006KT 10SM SCT140 SCT250 21/18 A3019 RMK AO2 SLP221 T02060183,21,18,88,1538484840,10.0,210,Light winds,6,0
217,KBWI,25000,Scattered clouds,BKN,,30.19,KBWI 021154Z 23003KT 10SM FEW100 SCT160 BKN250 19/18 A3019 RMK AO2 SLP223 T01890178 10194 20172 55001,19,18,94,1538481240,10.0,230,Calm winds,3,0
218,KBWI,16000,Scattered clouds,SCT,,30.19,KBWI 021054Z 00000KT 9SM FEW100 SCT160 SCT250 17/17 A3019 RMK AO2 SLP222 T01720167,17,17,97,1538477640,9.0,0,Calm winds,0,0
219,KBWI,25000,Scattered clouds,FEW,,30.19,KBWI 020954Z 00000KT 10SM FEW250 18/17 A3019 RMK AO2 SLP222 T01780172,18,17,97,1538474040,10.0,0,Calm winds,0,0
220,KBWI,25000,Scattered clouds,SCT,,30.2,KBWI 020854Z 00000KT 10SM SCT250 18/18 A3020 RMK AO2 SLP224 T01830178 56007,18,18,97,1538470440,10.0,0,Calm winds,0,0
221,KBWI,25000,Scattered clouds,BKN,,30.2,KBWI 020754Z 00000KT 10SM BKN250 18/17 A3020 RMK AO2 SLP225 T01830172,18,17,94,1538466840,10.0,0,Calm winds,0,0
222,KBWI,25000,Scattered clouds,FEW,,30.21,KBWI 020654Z 00000KT 10SM FEW250 19/18 A3021 RMK AO2 SLP227 T01890183,19,18,97,1538463240,10.0,0,Calm winds,0,0
223,KBWI,25000,Scattered clouds,SCT,,30.22,KBWI 020554Z 20004KT 10SM SCT250 19/18 A3022 RMK AO2 SLP232 T01940183 10228 20194 55004,19,18,94,1538459640,10.0,200,Light winds,4,0
224,KBWI,25000,Scattered clouds,SCT,,30.22,KBWI 020454Z 00000KT 10SM SCT250 20/19 A3022 RMK AO2 SLP231 T02000189 402830156,20,19,94,1538456040,10.0,0,Calm winds,0,0
225,KBWI,99999,Clear skies,CLR,,30.22,KBWI 020354Z 00000KT 10SM CLR 21/19 A3022 RMK AO2 SLP233 T02060194,21,19,93,1538452440,10.0,0,Calm winds,0,0
226,KBWI,99999,Clear skies,CLR,,30.23,KBWI 020254Z 18004KT 10SM CLR 21/19 A3023 RMK AO2 SLP236 T02110194 50003,21,19,91,1538448840,10.0,180,Light winds,4,0
227,KBWI,25000,Scattered clouds,FEW,,30.24,KBWI 020154Z 18003KT 10SM FEW250 22/20 A3024 RMK AO2 SLP237 T02170200,22,20,91,1538445240,10.0,180,Calm winds,3,0
228,KBWI,25000,Scattered clouds,BKN,,30.02,KBWI 030054Z 20006KT 10SM FEW120 SCT170 BKN250 24/20 A3002 RMK AO2 SLP165 T02390200,24,20,80,1538528040,10.0,200,Light winds,6,0
229,KBWI,25000,Scattered clouds,BKN,,30.04,KBWI 022354Z 20003KT 10SM FEW085 FEW120 BKN250 24/20 A3004 RMK AO2 SLP169 T02440200 10283 20244 56003,24,20,78,1538524440,10.0,200,Calm winds,3,0
230,KBWI,25000,Scattered clouds,BKN,,30.04,KBWI 022254Z 20003KT 10SM FEW060 FEW085 SCT110 BKN250 25/21 A3004 RMK AO2 SLP169 T02500206,25,21,78,1538520840,10.0,200,Calm winds,3,0
231,KBWI,25000,Scattered clouds,BKN,,30.03,KBWI 022154Z 00000KT 10SM FEW085 SCT110 SCT140 BKN250 27/21 A3003 RMK AO2 SLP169 T02670206,27,21,71,1538517240,10.0,0,Calm winds,0,0
232,KBWI,14000,Scattered clouds,BKN,,30.04,KBWI 022054Z 20005KT 10SM FEW075 FEW090 SCT110 BKN140 27/20 A3004 RMK AO2 SLP172 T02670200 56017,27,20,69,1538513640,10.0,200,Light winds,5,0
233,KBWI,14000,Scattered clouds,BKN,,30.06,KBWI 021954Z 21008KT 10SM FEW055 SCT120 BKN140 BKN250 27/20 A3006 RMK AO2 SLP176 T02720200,27,20,67,1538510040,10.0,210,Light winds,8,0
234,KBWI,14000,Scattered clouds,BKN,,30.07,KBWI 021854Z 21006KT 10SM FEW055 FEW110 BKN140 BKN250 28/20 A3007 RMK AO2 SLP182 T02780200,28,20,65,1538506440,10.0,210,Light winds,6,0
235,KBWI,14000,Scattered clouds,BKN,,30.1,KBWI 021754Z 22013G17KT 10SM FEW100 BKN140 BKN250 27/19 A3010 RMK AO2 SLP190 T02720189 10278 20189 56025,27,19,63,1538502840,10.0,220,Windy,13,17
236,KBWI,14000,Scattered clouds,BKN,,30.12,KBWI 021654Z 21009KT 10SM FEW031 BKN140 BKN250 27/19 A3012 RMK AO2 SLP199 T02720194,27,19,65,1538499240,10.0,210,Light winds,9,0
237,KBWI,25000,Scattered clouds,BKN,,30.14,KBWI 021554Z 20011KT 10SM FEW100 SCT140 BKN250 27/19 A3014 RMK AO2 SLP205 T02670194,27,19,66,1538495640,10.0,200,Windy,11,0
238,KBWI,25000,Scattered clouds,BKN,,30.17,KBWI 021454Z 21008KT 10SM FEW014 FEW100 SCT140 BKN250 24/19 A3017 RMK AO2 SLP215 T02440194 58008,24,19,75,1538492040,10.0,210,Light winds,8,0
239,KBWI,25000,Scattered clouds,BKN,,30.19,KBWI 021354Z 19005KT 10SM FEW012 FEW100 SCT140 BKN250 23/19 A3019 RMK AO2 SLP221 ACC NE T02280189,23,19,80,1538488440,10.0,190,Light winds,5,0
240,KBWI,10000,Scattered clouds,FEW,,30.07,KBWI 031254Z 00000KT 10SM FEW100 FEW250 23/21 A3007 RMK AO2 SLP181 T02330206,23,21,86,1538571240,10.0,0,Calm winds,0,0
241,KBWI,25000,Scattered clouds,FEW,,30.06,KBWI 031154Z 00000KT 9SM FEW250 21/20 A3006 RMK AO2 SLP177 T02060200 10217 20183 51013,21,20,97,1538567640,9.0,0,Calm winds,0,0
242,KBWI,11000,Scattered clouds,FEW,BR,30.05,KBWI 031054Z 24003KT 6SM BR FEW110 FEW250 18/18 A3005 RMK AO2 SLP175 T01830183,18,18,100,1538564040,6.0,240,Calm winds,3,0
243,KBWI,25000,Scattered clouds,FEW,,30.03,KBWI 030954Z 22004KT 8SM FEW250 20/19 A3003 RMK AO2 SLP168 T02000194,20,19,97,1538560440,8.0,220,Light winds,4,0
244,KBWI,25000,Scattered clouds,SCT,,30.02,KBWI 030854Z 22003KT 10SM FEW170 SCT250 21/20 A3002 RMK AO2 SLP164 T02060200 56001,21,20,97,1538556840,10.0,220,Calm winds,3,0
245,KBWI,17000,Scattered clouds,SCT,,30.02,KBWI 030754Z 22003KT 10SM SCT170 SCT250 21/20 A3002 RMK AO2 SLP165 T02060200,21,20,97,1538553240,10.0,220,Calm winds,3,0
246,KBWI,25000,Scattered clouds,BKN,,30.02,KBWI 030654Z 24004KT 10SM SCT170 BKN250 21/20 A3002 RMK AO2 SLP163 T02110200,21,20,94,1538549640,10.0,240,Light winds,4,0
247,KBWI,17000,Scattered clouds,BKN,,30.02,KBWI 030554Z 24004KT 10SM FEW120 BKN170 BKN250 22/20 A3002 RMK AO2 SLP165 T02170200 10244 20217 55006,22,20,91,1538546040,10.0,240,Light winds,4,0
248,KBWI,25000,Scattered clouds,BKN,,30.02,KBWI 030454Z 22005KT 10SM SCT120 SCT160 BKN250 23/20 A3002 RMK AO2 SLP164 T02280200 402830172,23,20,85,1538542440,10.0,220,Light winds,5,0
249,KBWI,16000,Scattered clouds,BKN,,30.04,KBWI 030354Z 25005KT 10SM SCT130 BKN160 BKN250 23/20 A3004 RMK AO2 SLP171 T02280200,23,20,85,1538538840,10.0,250,Light winds,5,0
250,KBWI,25000,Scattered clouds,BKN,,30.04,KBWI 030254Z 22006KT 10SM SCT130 BKN250 23/20 A3004 RMK AO2 SLP171 T02330200 53002,23,20,83,1538535240,10.0,220,Light winds,6,0
251,KBWI,13000,Scattered clouds,BKN,,30.03,KBWI 030154Z 21004KT 10SM BKN130 BKN250 23/20 A3003 RMK AO2 SLP168 T02330200,23,20,83,1538531640,10.0,210,Light winds,4,0
252,KBWI,25000,Scattered clouds,SCT,,30.07,KBWI 040054Z 09004KT 10SM SCT250 22/17 A3007 RMK AO2 SLP180 T02170172 $,22,17,77,1538614440,10.0,90,Light winds,4,0
253,KBWI,25000,Scattered clouds,BKN,,30.06,KBWI 032354Z 10008KT 10SM BKN250 22/18 A3006 RMK AO2 SLP177 T02220178 10289 20222 53009 $,22,18,78,1538610840,10.0,100,Light winds,8,0
254,KBWI,25000,Scattered clouds,BKN,,30.04,KBWI 032254Z 13006KT 10SM FEW045 BKN250 24/18 A3004 RMK AO2 SLP172 T02390183 $,24,18,73,1538607240,10.0,130,Light winds,6,0
255,KBWI,25000,Scattered clouds,BKN,,30.03,KBWI 032154Z 34003KT 10SM BKN250 27/17 A3003 RMK AO2 SLP168 T02720167,27,17,55,1538603640,10.0,340,Calm winds,3,0
256,KBWI,25000,Scattered clouds,SCT,,30.03,KBWI 032054Z 34004KT 10SM SCT250 28/17 A3003 RMK AO2 SLP167 T02830167 58004,28,17,52,1538600040,10.0,340,Light winds,4,0
