,ident,aircrafttype,filed_ete,filed_time,filed_departuretime,filed_airspeed_kts,filed_airspeed_mach,filed_altitude,route,actualdeparturetime,estimatedarrivaltime,actualarrivaltime,diverted,origin,destination,originName,originCity,destinationName,destinationCity
DAL10,DAL10,B763,07:33:00,1538080881,1538089380,463,,270,WLSTN7 WLSTN SSM YQB PQI MIILS N329B ELSIR 5000N/05000W 5200N/04000W 5300N/03000W 5200N/02000W LIMRI XETBO EVRIN UL607 NUMPO UP2 BEDEK,1538090847,1538118442,1538118442,,KMSP,EGLL,Minneapolis/St Paul Intl,"Minneapolis, MN",London Heathrow,"London, England"
DAL10,DAL10,B739,01:25:00,1537853148,1538078760,456,,350,YOKES6 CHICI HAAND ONL FSD SSWAN TORGY3,1538078750,1538083969,1538083969,,KDEN,KMSP,Denver Intl,"Denver, CO",Minneapolis/St Paul Intl,"Minneapolis, MN"
DAL10,DAL10,B763,07:15:00,1537993790,1538002980,452,,350,WLSTN7 WLSTN SSM MOFAT UAC YYR JANJO NATT PIKIL NATT SOVED NIBOG KELLY UL10 WAL UY53 NUGRA,1538005373,1538030639,1538030639,,KMSP,EGLL,Minneapolis/St Paul Intl,"Minneapolis, MN",London Heathrow,"London, England"
ASQ4094,ASQ4094,E135,01:26:00,1538371576,1538595900,313,,0,,0,1538601060,0,,KIAH,KSGF,Houston Bush Int'ctl,"Houston, TX",Springfield,"Springfield, MO"
ASQ4094,ASQ4094,E145,01:25:00,1538285166,1538509500,410,,320,STYCK6 WTSON BYP PGO RZC SGF,0,1538514843,0,,KIAH,KSGF,Houston Bush Int'ctl,"Houston, TX",Springfield,"Springfield, MO"
ASQ4094,ASQ4094,E145,01:20:00,1538198757,1538423100,450,,320,STYCK6 WTSON BYP PGO RZC SGF,1538423940,1538428597,1538428597,,KIAH,KSGF,Houston Bush Int'ctl,"Houston, TX",Springfield,"Springfield, MO"
ASQ4094,ASQ4094,E145,01:22:00,1538112363,1538336700,440,,320,STYCK6 WTSON BYP PGO RZC SGF,1538336700,1538341413,1538341413,,KIAH,KSGF,Houston Bush Int'ctl,"Houston, TX",Springfield,"Springfield, MO"
ASQ4094,ASQ4094,E45X,02:20:00,1538263632,1538262600,464,,320,ORSKY1 OVR J21 ICT J21 ADM CVE DRLLR5,1538262493,1538270820,1538270820,,KMSP,KIAH,Minneapolis/St Paul Intl,"Minneapolis, MN",Houston Bush Int'ctl,"Houston, TX"
ASQ4094,ASQ4094,E145,01:26:00,1537939569,1538163900,388,,360,STYCK6 WTSON BYP PGO RZC SGF,1538163915,1538168251,1538168251,,KIAH,KSGF,Houston Bush Int'ctl,"Houston, TX",Springfield,"Springfield, MO"
ASQ4094,ASQ4094,E145,01:22:00,1537853157,1538077500,423,,280,STYCK6 WTSON BYP PGO RZC SGF,1538077620,1538082222,1538082222,,KIAH,KSGF,Houston Bush Int'ctl,"Houston, TX",Springfield,"Springfield, MO"
ASQ4094,ASQ4094,E145,01:18:00,1537766757,1537991100,431,,320,STYCK6 WTSON BYP PGO RZC SGF,1537992600,1537996822,1537996822,,KIAH,KSGF,Houston Bush Int'ctl,"Houston, TX",Springfield,"Springfield, MO"
ASQ4094,ASQ4094,E145,01:21:00,1537680375,1537904700,378,,360,STYCK6 WTSON BYP PGO RZC SGF,1537905142,1537909763,1537909763,,KIAH,KSGF,Houston Bush Int'ctl,"Houston, TX",Springfield,"Springfield, MO"
ASQ4094,ASQ4094,E145,01:20:00,1537593973,1537818300,447,,320,STYCK6 WTSON BYP PGO RZC SGF,1537819244,1537824480,1537824480,,KIAH,KSGF,Houston Bush Int'ctl,"Houston, TX",Springfield,"Springfield, MO"
ASQ4094,ASQ4094,E45X,01:20:00,1537507567,1537731900,452,,320,STYCK6 WTSON BYP PGO RZC SGF,1537732440,1537736919,1537736919,,KIAH,KSGF,Houston Bush Int'ctl,"Houston, TX",Springfield,"Springfield, MO"
ASQ4094,ASQ4094,E45X,02:31:00,1537421170,1537657800,453,,360,ORSKY1 OVR J21 ICT J21 ADM CVE GUSHR3,1537658280,1537667640,1537667640,,KMSP,KIAH,Minneapolis/St Paul Intl,"Minneapolis, MN",Houston Bush Int'ctl,"Houston, TX"
ASQ4094,ASQ4094,E145,01:45:00,1537334780,1537559100,437,,300,INDIE6 INDIE PGO RZC SGF,1537564440,1537568880,1537568880,,KIAH,KSGF,Houston Bush Int'ctl,"Houston, TX",Springfield,"Springfield, MO"
ASQ4094,ASQ4094,E145,01:26:00,1537248391,1537472700,418,,320,STYCK6 WTSON BYP PGO RZC SGF,0,1537477860,0,,KIAH,KSGF,Houston Bush Int'ctl,"Houston, TX",Springfield,"Springfield, MO"
ASQ4094,ASQ4094,E145,01:18:00,1537466970,1537472700,438,,320,STYCK6 WTSON BYP PGO RZC SGF,1537480440,1537484813,1537484813,,KIAH,KSGF,Houston Bush Int'ctl,"Houston, TX",Springfield,"Springfield, MO"
DAL914,DAL914,A320,01:18:00,1538371567,1538603100,297,,0,,0,1538607780,0,,KMLB,KATL,Melbourne Intl,"Melbourne, FL",Hartsfield-Jackson Intl,"Atlanta, GA"
DAL914,DAL914,A320,01:08:00,1538371567,1538595060,341,,0,,0,1538599140,0,,KATL,KMLB,Hartsfield-Jackson Intl,"Atlanta, GA",Melbourne Intl,"Melbourne, FL"
DAL914,DAL914,A320,01:14:00,1538285157,1538516700,448,,330,COFW 0RL J53 CRG LAIRI LARZZ SITTH2,0,1538521144,0,,KMLB,KATL,Melbourne Intl,"Melbourne, FL",Hartsfield-Jackson Intl,"Atlanta, GA"
DAL914,DAL914,A320,01:08:00,1538285157,1538508660,451,,320,VRSTY2 MCN AMG J45 OMN BITHO7,0,1538512740,0,,KATL,KMLB,Hartsfield-Jackson Intl,"Atlanta, GA",Melbourne Intl,"Melbourne, FL"
DAL914,DAL914,A320,01:08:00,1538198748,1538430300,460,,350,COFW 0RL CTY DAWWN BEORN GNDLF2,1538430480,1538434998,1538434998,,KMLB,KATL,Melbourne Intl,"Melbourne, FL",Hartsfield-Jackson Intl,"Atlanta, GA"
DAL914,DAL914,A320,01:02:00,1538198748,1538422260,465,,320,VRSTY2 MCN AMG J45 OMN BITHO7,1538422621,1538426520,1538426520,,KATL,KMLB,Hartsfield-Jackson Intl,"Atlanta, GA",Melbourne Intl,"Melbourne, FL"
DAL914,DAL914,B752,05:35:00,1538351181,1538347800,469,,340,BIGGY254039 APE ROD BVT FOD DPR J204 MLS LWT MLP GLASR1,1538349992,1538370375,1538370375,,KJFK,KSEA,John F Kennedy Intl,"New York, NY",Seattle-Tacoma Intl,"Seattle, WA"
DAL914,DAL914,B752,05:54:00,1538266283,1538261400,468,,340,JFK245026 LARRI J230 AIR APE J30 WHETT J64 CADIZ IOW TNU NITWT ONL Q152 SUNED CHINS3,1538265346,1538285955,1538285955,,KJFK,KSEA,John F Kennedy Intl,"New York, NY",Seattle-Tacoma Intl,"Seattle, WA"
DAL914,DAL914,B752,05:42:00,1537939560,1538175000,469,,340,GAYEL Q818 WOZEE SSM YQT SULIK ISN MLP GLASR1,1538175840,1538196975,1538196975,,KJFK,KSEA,John F Kennedy Intl,"New York, NY",Seattle-Tacoma Intl,"Seattle, WA"
DAL914,DAL914,B752,06:26:00,1537853148,1538088600,415,,260,GAYEL Q818 WOZEE NOSIK SAW HML ISN MLP GLASR1,1538097120,1538116481,1538116481,,KJFK,KSEA,John F Kennedy Intl,"New York, NY",Seattle-Tacoma Intl,"Seattle, WA"
DAL914,DAL914,B752,05:06:00,1537766749,1538002200,475,,320,GAYEL Q818 WOZEE SAW DLH GFK MOT GGW GTF J36 MLP GLASR1,1538020267,1538040540,1538040540,,KJFK,KSEA,John F Kennedy Intl,"New York, NY",Seattle-Tacoma Intl,"Seattle, WA"
DAL914,DAL914,B752,05:27:00,1537929708,1537915800,467,,330,ALB157047 BUGSY POLTY SSM APUNY OGSIQ LWT MLP GLASR1,1537928602,1537948470,1537948470,,KJFK,KSEA,John F Kennedy Intl,"New York, NY",Seattle-Tacoma Intl,"Seattle, WA"
DAL914,DAL914,B752,05:29:00,1537834233,1537829400,484,,167,GAYEL Q818 WOZEE NOSIK CESNA FAR ISN ISITE MLP GLASR1,1537832946,1537852938,1537852938,,KJFK,KSEA,John F Kennedy Intl,"New York, NY",Seattle-Tacoma Intl,"Seattle, WA"
DAL914,DAL914,B752,05:15:00,1537746006,1537743000,465,,260,ELZ096010 JAAJA Q438 BERYS FNT BAE DLL ODI J34 RWF ABR FESTU LEWIT Q144 KEETA Q142 MLP GLASR1,1537743854,1537763167,1537763167,,KJFK,KSEA,John F Kennedy Intl,"New York, NY",Seattle-Tacoma Intl,"Seattle, WA"
DAL914,DAL914,B752,05:50:00,1537658713,1537656600,477,,149,GAYEL Q818 DERLO Q935 HOCKE GRB GEP J70 ABR J90 HLN J136 MLP GLASR1,1537657498,1537678093,1537678093,,KJFK,KSEA,John F Kennedy Intl,"New York, NY",Seattle-Tacoma Intl,"Seattle, WA"
N595TM,N595TM,BE9L,01:48:00,1538389031,1538396100,223,,230,DITCH V312 JIMEE WAVEY SHLEP HTO PUT ENE,1538397240,1538404030,1538403780,,KPNE,KAUG,Northeast Philadelphia,"Philadelphia, PA",Augusta State,"Augusta, ME"
N595TM,N595TM,BE9L,02:05:00,1538387661,1538388000,225,,220,NUBLE RBELA JJIMY ORW CCC V16 DIXIE V276 ARD,1538388480,1538395241,1538395241,,KAUG,KPNE,Augusta State,"Augusta, ME",Northeast Philadelphia,"Philadelphia, PA"
N595TM,N595TM,BE9L,01:10:00,1538193480,1538264940,227,,210,MERIT HFD PUT ENE,1538265300,1538269669,1538265300,,KJFK,KLEW,John F Kennedy Intl,"New York, NY",Auburn/Lewiston Muni,"Auburn/Lewiston, ME"
N595TM,N595TM,BE9L,01:58:00,1538186280,1538255400,225,,220,SEAER J79 LFV SEY ARCAV CCC DPK,1538254800,1538262960,1538262960,,57B,KJFK,Islesboro,"Islesboro, ME",John F Kennedy Intl,"New York, NY"
N595TM,N595TM,BE9L,00:12:00,1538150866,1538153940,213,,40,,1538152920,1538153880,1538153580,,57B,KAUG,Islesboro,"Islesboro, ME",Augusta State,"Augusta, ME"
N595TM,N595TM,BE9L,00:13:00,1538150894,1538151300,213,,40,,1538151120,1538152216,1538152270,,KBGR,KBST,Bangor Intl,"Bangor, ME",Belfast Muni,"Belfast, ME"
N595TM,N595TM,BE9L,01:00:00,1538139347,1538145900,230,,190,VOBOK OMIXI Q947 REVEN,1538145600,1538149708,1538149620,,CYUL,KBGR,Montreal-Trudeau,"Montreal, Quebec",Bangor Intl,"Bangor, ME"
N595TM,N595TM,BE9L,01:10:00,1538138019,1538139600,233,,160,YSC OMBRE OMBRE5,1538139720,1538144143,1538143673,,KAUG,CYUL,Augusta State,"Augusta, ME",Montreal-Trudeau,"Montreal, Quebec"
N595TM,N595TM,BE9L,01:23:00,1538002680,1538057760,223,,230,MERIT HFD WITNY CLOWW,1538055840,1538060764,1538060700,,KJFK,57B,John F Kennedy Intl,"New York, NY",Islesboro,"Islesboro, ME"
N595TM,N595TM,BE9L,01:42:00,1537999080,1538046960,229,,200,NUBLE RBELA JJIMY ORW CCC DPK,1538046180,1538053677,1538053560,,KAUG,KJFK,Augusta State,"Augusta, ME",John F Kennedy Intl,"New York, NY"
N595TM,N595TM,BE9L,00:48:00,1537988971,1537994700,232,,170,,1537998840,1538001720,1538001541,,KAQW,KAUG,Harriman-and-West,"North Adams, MA",Augusta State,"Augusta, ME"
DAL401,DAL401,A332,07:00:00,1538371567,1538610000,428,,0,,0,1538635200,0,,KJFK,EGLL,John F Kennedy Intl,"New York, NY",London Heathrow,"London, England"
DAL401,DAL401,A321,02:22:00,1538371567,1538594400,348,,0,,0,1538602920,0,,KMCO,KJFK,Orlando Intl,"Orlando, FL",John F Kennedy Intl,"New York, NY"
DAL401,DAL401,A332,06:00:00,1538285157,1538523600,469,,370,BETTE ACK TUSKY N435A TUDEP NATY DOGAL NATY BEXET BAKUR N546 STU UP2 BEDEK,0,1538546841,0,,KJFK,EGLL,John F Kennedy Intl,"New York, NY",London Heathrow,"London, England"
DAL401,DAL401,A321,02:22:00,1538285157,1538508000,461,,350,MCOY2 GUANO CRG VIYAP SAV J55 CHS J121 SIE CAMRN4,0,1538516520,0,,KMCO,KJFK,Orlando Intl,"Orlando, FL",John F Kennedy Intl,"New York, NY"
DAL401,DAL401,A332,06:00:00,1538439224,1538437200,464,,390,HTO097026 TUSKY N377A ALLRY NATX VENER NATX KOKIB BAKUR N546 STU UP2 BEDEK,1538438262,1538459400,0,,KJFK,EGLL,John F Kennedy Intl,"New York, NY",London Heathrow,"London, England"
DAL401,DAL401,A321,02:29:00,1538423522,1538421600,460,,188,NITTS008011 TAY CHS J121 SIE CAMRN4,1538422332,1538430537,1538430537,,KMCO,KJFK,Orlando Intl,"Orlando, FL",John F Kennedy Intl,"New York, NY"
DAL401,DAL401,A332,05:56:00,1538354749,1538350800,469,,370,BETTE ACK TUSKY N435A TUDEP NATY DOGAL NATY BEXET BAKUR N546 STU UP2 BEDEK,1538353726,1538375940,1538375940,,KJFK,EGLL,John F Kennedy Intl,"New York, NY",London Heathrow,"London, England"
DAL401,DAL401,A320,02:05:00,1538335609,1538334600,460,,350,CRG115005 CHS J121 SIE CAMRN4,1538334472,1538341931,1538341931,,KMCO,KJFK,Orlando Intl,"Orlando, FL",John F Kennedy Intl,"New York, NY"
DAL401,DAL401,A332,05:54:00,1538266311,1538264400,470,,370,LFV240086 EBONY N555A NEEKO NATW DOGAL NATW BEXET BAKUR N546 STU UP2 BEDEK,1538265195,1538287200,1538287200,,KJFK,EGLL,John F Kennedy Intl,"New York, NY",London Heathrow,"London, England"
DAL401,DAL401,A320,02:07:00,1538249293,1538248200,464,,350,TRV026067 DIW WETRO CEBEE SWL J121 SIE CAMRN4,1538248004,1538255340,1538255340,,KMCO,KJFK,Orlando Intl,"Orlando, FL",John F Kennedy Intl,"New York, NY"
DAL401,DAL401,A332,06:27:00,1538181368,1538178000,472,,370,HTO128033 TUSKY N321A ELSIR 5000N/05000W 5100N/04000W 5100N/03000W 5100N/02000W DINIM ELSOX BANBA UP2 BEDEK,1538180149,1538203800,1538203800,,KJFK,EGLL,John F Kennedy Intl,"New York, NY",London Heathrow,"London, England"
DAL401,DAL401,A320,01:58:00,1538168812,1538161800,464,,330,ORF004003 SWL J121 SIE CAMRN4,1538163312,1538170927,1538170927,,KMCO,KJFK,Orlando Intl,"Orlando, FL",John F Kennedy Intl,"New York, NY"
DAL401,DAL401,A332,06:25:00,1538083355,1538091600,473,,370,BETTE ACK TUSKY N321A ELSIR 5000N/05000W 5200N/04000W 5300N/03000W 5200N/02000W LIMRI XETBO EVRIN UL607 NUMPO UP2 BEDEK,1538092779,1538116020,1538116020,,KJFK,EGLL,John F Kennedy Intl,"New York, NY",London Heathrow,"London, England"
DAL401,DAL401,A320,01:58:00,1537853148,1538075400,461,,350,MCOY2 GUANO CRG VIYAP SAV J55 CHS J121 SIE CAMRN4,1538077243,1538085180,1538085180,,KMCO,KJFK,Orlando Intl,"Orlando, FL",John F Kennedy Intl,"New York, NY"
DAL401,DAL401,A332,06:04:00,1537996068,1538005200,473,,370,BETTE ACK EBONY N527A PELTU NATW NEBIN NATW OLGON BAKUR N546 STU UP2 BEDEK,1538010260,1538033608,1538033608,,KJFK,EGLL,John F Kennedy Intl,"New York, NY",London Heathrow,"London, England"
EDV5178,EDV5178,CRJ9,01:07:00,1538371567,1538587440,320,,0,,0,1538591460,0,,KCVG,KDCA,Cincinnati/Northern Kentucky International Airport,"Hebron, KY",Reagan National,"Washington, DC"
EDV5178,EDV5178,CRJ9,01:01:00,1538285157,1538501040,479,,310,GIPLE6 HVQ TRUPS4,0,1538504743,0,,KCVG,KDCA,Cincinnati/Northern Kentucky International Airport,"Hebron, KY",Reagan National,"Washington, DC"
EDV5178,EDV5178,CRJ9,00:59:00,1538198748,1538414640,476,,310,GIPLE6 BKW TRUPS4,1538414385,1538418000,1538414385,,KCVG,KDCA,Cincinnati/Northern Kentucky International Airport,"Hebron, KY",Reagan National,"Washington, DC"
EDV5178,EDV5178,CRJ9,01:51:00,1538112358,1538350680,455,,320,RBV J230 COPES J75 GVE LYH CHSLY3,1538352452,1538357520,1538357520,,KJFK,KCLT,John F Kennedy Intl,"New York, NY",Charlotte/Douglas Intl,"Charlotte, NC"
EDV5178,EDV5178,CRJ9,01:20:00,1538025959,1538264280,479,,340,RBV J230 COPES J75 GVE LYH CHSLY3,1538265120,1538270211,1538270211,,KJFK,KCLT,John F Kennedy Intl,"New York, NY",Charlotte/Douglas Intl,"Charlotte, NC"
EDV5178,EDV5178,CRJ9,01:22:00,1537939565,1538177880,461,,300,RBV J230 COPES J75 GVE LYH CHSLY3,1538178297,1538183074,1538183074,,KJFK,KCLT,John F Kennedy Intl,"New York, NY",Charlotte/Douglas Intl,"Charlotte, NC"
EDV5178,EDV5178,CRJ9,03:12:00,1537853148,1538091480,454,,340,RBV J230 COPES J75 GVE LYH CHSLY3,1538095303,1538100910,1538100910,,KJFK,KCLT,John F Kennedy Intl,"New York, NY",Charlotte/Douglas Intl,"Charlotte, NC"
EDV5178,EDV5178,CRJ9,03:36:00,1537766748,1538005080,454,,340,WAVEY EMJAY J174 ORF J121 BARTL OKNEE MLLET2,1538011672,1538017380,1538017380,,KJFK,KCLT,John F Kennedy Intl,"New York, NY",Charlotte/Douglas Intl,"Charlotte, NC"
EDV5178,EDV5178,CRJ9,02:49:00,1537680376,1537918680,458,,320,RBV J230 COPES J75 GVE LYH CHSLY3,1537927500,1537932277,1537932277,,KJFK,KCLT,John F Kennedy Intl,"New York, NY",Charlotte/Douglas Intl,"Charlotte, NC"
EDV5178,EDV5178,CRJ9,01:15:00,1537837488,1537832280,457,,320,RBV065020 COPES J75 GVE LYH CHSLY3,1537836356,1537841180,1537841180,,KJFK,KCLT,John F Kennedy Intl,"New York, NY",Charlotte/Douglas Intl,"Charlotte, NC"
EDV5178,EDV5178,CRJ9,01:53:00,1537507569,1537745880,458,,320,RBV J230 COPES J75 GVE LYH CHSLY3,1537746562,1537751515,1537751515,,KJFK,KCLT,John F Kennedy Intl,"New York, NY",Charlotte/Douglas Intl,"Charlotte, NC"
EDV5178,EDV5178,CRJ9,01:22:00,1537421157,1537659480,453,,340,RBV J230 COPES J75 GVE LYH CHSLY3,1537659420,1537665120,1537665120,,KJFK,KCLT,John F Kennedy Intl,"New York, NY",Charlotte/Douglas Intl,"Charlotte, NC"
EDV5178,EDV5178,CRJ9,01:12:00,1537577025,1537573080,448,,360,JFK239023 COPES J75 GVE LYH CHSLY3,1537575912,1537580853,1537580853,,KJFK,KCLT,John F Kennedy Intl,"New York, NY",Charlotte/Douglas Intl,"Charlotte, NC"
EDV5178,EDV5178,CRJ9,01:18:00,1537248375,1537486680,459,,320,RBV J230 COPES J75 GVE LYH CHSLY3,1537487280,1537491894,1537491894,,KJFK,KCLT,John F Kennedy Intl,"New York, NY",Charlotte/Douglas Intl,"Charlotte, NC"
DAL2243,DAL2243,B738,05:54:00,1538371567,1538609700,360,,0,,0,1538630940,0,,KJFK,KSAN,John F Kennedy Intl,"New York, NY",San Diego Intl,"San Diego, CA"
DAL2243,DAL2243,B738,05:18:00,1538285157,1538523300,453,,340,RBV J230 SAAME J6 HVQ PXV J78 TUL IFI PNH ONM PXR HOGGZ LUCKI1,0,1538542825,0,,KJFK,KSAN,John F Kennedy Intl,"New York, NY",San Diego Intl,"San Diego, CA"
DAL2243,DAL2243,B738,05:11:00,1538439215,1538436900,462,,340,JFK240023 LARRI J230 AIR CVG PXV J78 TUL IFI PNH NABOB J74 PKE LUCKI1,1538438157,1538456820,0,,KJFK,KSAN,John F Kennedy Intl,"New York, NY",San Diego Intl,"San Diego, CA"
DAL2243,DAL2243,B738,05:36:00,1538112352,1538350500,471,,320,GAYEL J95 CFB Q818 WOZEE DKK DJB BVT RBS MCI J80 HLC HGO LOPEC DVC PROMT Q88 GARDD Q74 ZAINY Q73 LVELL LUCKI1,1538352272,1538372520,1538372520,,KJFK,KSAN,John F Kennedy Intl,"New York, NY",San Diego Intl,"San Diego, CA"
DAL2243,DAL2243,B738,05:23:00,1538266099,1538264100,453,,340,RBV J230 SAAME J6 HVQ PXV J78 TUL IFI PNH ONM PXR HOGGZ LUCKI1,1538265083,1538284211,1538284211,,KJFK,KSAN,John F Kennedy Intl,"New York, NY",San Diego Intl,"San Diego, CA"
DAL2243,DAL2243,B738,05:49:00,1537939560,1538177700,457,,320,RBV J230 AIR J110 STL J19 FTI J18 HOGGZ LUCKI1,1538177820,1538196960,1538177820,,KJFK,KSAN,John F Kennedy Intl,"New York, NY",San Diego Intl,"San Diego, CA"
DAL2243,DAL2243,B738,05:21:00,1537853148,1538091300,458,,340,RBV J230 AIR J110 STL J19 FTI J18 HOGGZ LUCKI1,1538095544,1538114919,1538114919,,KJFK,KSAN,John F Kennedy Intl,"New York, NY",San Diego Intl,"San Diego, CA"
DAL2243,DAL2243,B738,05:34:00,1537766748,1538004900,410,,240,RBV J230 SAAME J6 COLNS J134 BUM J19 FTI J18 HOGGZ LUCKI1,1538012198,1538031300,1538031300,,KJFK,KSAN,John F Kennedy Intl,"New York, NY",San Diego Intl,"San Diego, CA"
DAL2243,DAL2243,B738,06:43:00,1537680365,1537918500,473,,320,RBV J230 AIR J80 MCI J24 SLN J18 HOGGZ LUCKI1,1537928040,1537948102,1537948102,,KJFK,KSAN,John F Kennedy Intl,"New York, NY",San Diego Intl,"San Diego, CA"
DAL2243,DAL2243,B738,05:30:00,1537593964,1537832100,476,,260,GAYEL J95 CFB Q818 WOZEE YXU FNT VIO FOD SNY RLG BUGGG Q114 ZAINY Q73 LVELL LUCKI1,1537833900,1537854354,1537854354,,KJFK,KSAN,John F Kennedy Intl,"New York, NY",San Diego Intl,"San Diego, CA"
DAL2243,DAL2243,B738,05:11:00,1537747903,1537745700,473,,320,JFK240030 LARRI J230 AIR J80 MCI J24 SLN J18 HOGGZ LUCKI1,1537746859,1537766022,1537766022,,KJFK,KSAN,John F Kennedy Intl,"New York, NY",San Diego Intl,"San Diego, CA"
DAL2243,DAL2243,B738,05:25:00,1537421157,1537659300,474,,320,GAYEL J95 CFB Q818 WOZEE DONEO YQO CRL GSH J60 JOT MZV LMN J64 HLC HGO DVC PROMT Q88 GARDD Q74 ZAINY Q73 LVELL LUCKI1,1537659280,1537678800,1537659280,,KJFK,KSAN,John F Kennedy Intl,"New York, NY",San Diego Intl,"San Diego, CA"
DAL2243,DAL2243,B738,05:15:00,1537578748,1537572900,458,,320,BIGGY177011 IHD MCI J80 HLC J64 TBC PLNDL Q86 TTRUE LUCKI1,1537577626,1537597200,1537597200,,KJFK,KSAN,John F Kennedy Intl,"New York, NY",San Diego Intl,"San Diego, CA"
DAL2243,DAL2243,B738,05:02:00,1537488545,1537486500,455,,320,EMI063065 MRB J6 HVQ J78 FAM SGF ICT GCK J110 RSK J64 TBC TTRUE LUCKI1,1537487460,1537506049,1537506049,,KJFK,KSAN,John F Kennedy Intl,"New York, NY",San Diego Intl,"San Diego, CA"
DAL2243,DAL2243,B738,05:08:00,1537400984,1537400100,462,,360,BIGGY225020 AIR J110 STL J19 FTI J18 HOGGZ LUCKI1,1537399980,1537418471,1537418471,,KJFK,KSAN,John F Kennedy Intl,"New York, NY",San Diego Intl,"San Diego, CA"
DAL439,DAL439,MD88,00:46:00,1538371567,1538601300,172,,0,,0,1538604060,0,,KTYS,KATL,Mc Ghee Tyson,"Knoxville, TN",Hartsfield-Jackson Intl,"Atlanta, GA"
DAL439,DAL439,MD88,00:36:00,1538371567,1538595360,220,,0,,0,1538597520,0,,KATL,KTYS,Hartsfield-Jackson Intl,"Atlanta, GA",Mc Ghee Tyson,"Knoxville, TN"
DAL439,DAL439,MD88,00:29:00,1538285157,1538514900,425,,220,HIGGI ONDRE1,0,1538516658,0,,KTYS,KATL,Mc Ghee Tyson,"Knoxville, TN",Hartsfield-Jackson Intl,"Atlanta, GA"
DAL439,DAL439,MD88,00:36:00,1538285157,1538508960,439,,230,SMKEY2 BOBBD,0,1538511120,0,,KATL,KTYS,Hartsfield-Jackson Intl,"Atlanta, GA",Mc Ghee Tyson,"Knoxville, TN"
DAL439,DAL439,M88,00:30:00,1538198748,1538428500,409,,200,HIGGI ONDRE1,1538428500,1538430432,1538430432,,KTYS,KATL,Mc Ghee Tyson,"Knoxville, TN",Hartsfield-Jackson Intl,"Atlanta, GA"
DAL439,DAL439,MD88,00:27:00,1538198748,1538422560,418,,210,SMKEY2 BOBBD,1538423340,1538425207,1538425207,,KATL,KTYS,Hartsfield-Jackson Intl,"Atlanta, GA",Mc Ghee Tyson,"Knoxville, TN"
DAL439,DAL439,A319,02:21:00,1538353835,1538350740,458,,360,WAVEY EMJAY J174 SWL CEBEE WETRO DIW AR22 JORAY HILEY7,1538352807,1538361240,1538361240,,KJFK,KMIA,John F Kennedy Intl,"New York, NY",Miami Intl,"Miami, FL"
DAL439,DAL439,A319,02:19:00,1538266111,1538264340,463,,340,SIE062065 DIW AR22 JORAY HILEY7,1538265129,1538273880,1538273880,,KJFK,KMIA,John F Kennedy Intl,"New York, NY",Miami Intl,"Miami, FL"
DAL439,DAL439,A319,02:19:00,1538179797,1538177940,463,,360,WAVEY EMJAY J174 SWL CEBEE WETRO DIW AR22 JORAY HILEY7,1538178724,1538187420,1538187420,,KJFK,KMIA,John F Kennedy Intl,"New York, NY",Miami Intl,"Miami, FL"
DAL439,DAL439,A319,02:29:00,1537853148,1538091540,464,,360,WAVEY EMJAY J174 SWL CEBEE WETRO DIW AR22 JORAY HILEY7,1538093431,1538102028,1538102028,,KJFK,KMIA,John F Kennedy Intl,"New York, NY",Miami Intl,"Miami, FL"
DAL439,DAL439,A319,03:11:00,1537766748,1538005140,467,,340,WAVEY EMJAY J174 SWL CEBEE WETRO DIW AR22 JORAY HILEY7,1538015004,1538023560,1538023560,,KJFK,KMIA,John F Kennedy Intl,"New York, NY",Miami Intl,"Miami, FL"
DAL439,DAL439,A319,02:31:00,1537930387,1537918740,460,,230,SIE060060 DIW AR22 JORAY HILEY7,1537929275,1537937820,1537937820,,KJFK,KMIA,John F Kennedy Intl,"New York, NY",Miami Intl,"Miami, FL"
DAL439,DAL439,A319,02:28:00,1537837917,1537832340,464,,340,SIE092023 SWL CEBEE WETRO DIW AR22 JORAY HILEY7,1537836805,1537845240,1537845240,,KJFK,KMIA,John F Kennedy Intl,"New York, NY",Miami Intl,"Miami, FL"
DAL439,DAL439,A319,02:30:00,1537747386,1537745940,466,,340,SIE066053 JENKS AR22 JORAY HILEY7,1537746300,1537755180,1537755180,,KJFK,KMIA,John F Kennedy Intl,"New York, NY",Miami Intl,"Miami, FL"
DAL439,DAL439,A319,02:28:00,1537660637,1537659540,467,,340,SIE062068 DIW AR22 JORAY HILEY7,1537659722,1537668360,1537668360,,KJFK,KMIA,John F Kennedy Intl,"New York, NY",Miami Intl,"Miami, FL"
ASL501,ASL501,A332,08:30:00,1538421994,1538419800,461,,0,,1538420900,1538448595,1538448595,,KJFK,LYBE,John F Kennedy Intl,"New York, NY",Belgrade Nikola Tesla Int'l,Belgrade
ASL501,ASL501,A332,08:30:00,1538265995,1538264400,461,,0,,1538264981,1538293632,1538293632,,KJFK,LYBE,John F Kennedy Intl,"New York, NY",Belgrade Nikola Tesla Int'l,Belgrade
ASL501,ASL501,A332,08:30:00,1538179626,1538178000,461,,0,,1538178549,1538207434,1538207434,,KJFK,LYBE,John F Kennedy Intl,"New York, NY",Belgrade Nikola Tesla Int'l,Belgrade
